latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
48.27,57.377,311.2,1,1,2020-06-04,1800,T,82,6.0NRT,290.9,10.8,N
51.074,68.299,301.2,2.5,1.5,2020-06-04,1800,T,16,6.0NRT,280.1,25.8,N
53.481,59.083,307.5,1.1,1,2020-06-04,1800,T,72,6.0NRT,286.1,11.1,N
67.715,72.813,307.4,4.4,1.9,2020-06-04,1805,T,71,6.0NRT,277.6,105,N
67.767,72.962,305.9,4.4,1.9,2020-06-04,1805,T,66,6.0NRT,278.2,97.8,N
67.769,72.854,308.8,4.4,1.9,2020-06-04,1805,T,75,6.0NRT,277.7,112.8,N
67.03,49.986,300.4,1.1,1,2020-06-04,1805,T,23,6.0NRT,283.5,6.2,N
67.027,49.962,300.3,1.1,1,2020-06-04,1805,T,19,6.0NRT,284.3,6.1,N
32.537,43.45,312.2,1.5,1.2,2020-06-04,1935,T,84,6.0NRT,294.8,18.5,N
32.781,45.491,306,2,1.4,2020-06-04,1935,T,64,6.0NRT,295.9,14.2,N
32.783,45.485,306.8,2,1.4,2020-06-04,1935,T,69,6.0NRT,295.4,14.5,N
33.095,44.96,323.3,1.9,1.3,2020-06-04,1935,T,100,6.0NRT,293.7,51.2,N
33.093,44.94,314.9,1.9,1.3,2020-06-04,1935,T,90,6.0NRT,292.8,31.2,N
33.099,44.954,321.7,1.9,1.3,2020-06-04,1935,T,100,6.0NRT,293.1,46.9,N
33.695,46.23,309.4,2.3,1.5,2020-06-04,1935,T,77,6.0NRT,293.3,29.2,N
34.756,45.151,327.1,2.1,1.4,2020-06-04,1935,T,100,6.0NRT,297,67,N
34.757,45.145,324.1,2.1,1.4,2020-06-04,1935,T,100,6.0NRT,296.9,57.6,N
35.384,44.211,302.3,1.8,1.3,2020-06-04,1935,T,48,6.0NRT,292,12.2,N
35.625,44,306.1,1.8,1.3,2020-06-04,1935,T,67,6.0NRT,293.3,15.1,N
35.001,38.097,315.2,1,1,2020-06-04,1935,T,91,6.0NRT,289,14.8,N
34.999,38.086,309.3,1,1,2020-06-04,1935,T,77,6.0NRT,288.5,10.3,N
35.008,38.084,316.9,1,1,2020-06-04,1935,T,94,6.0NRT,288.3,15.9,N
35.719,44.04,306,1.8,1.3,2020-06-04,1935,T,51,6.0NRT,295.2,12.3,N
35.978,43.769,310.9,1.7,1.3,2020-06-04,1935,T,80,6.0NRT,294.2,21.2,N
35.986,43.761,304.2,1.7,1.3,2020-06-04,1935,T,32,6.0NRT,293.6,12.1,N
35.998,43.76,305.9,1.7,1.3,2020-06-04,1935,T,52,6.0NRT,291.7,15.2,N
36.014,43.68,306,1.7,1.3,2020-06-04,1935,T,66,6.0NRT,293.3,15,N
35.503,36.552,315.5,1,1,2020-06-04,1935,T,91,6.0NRT,288,15.9,N
35.977,36.818,304.6,1,1,2020-06-04,1935,T,61,6.0NRT,289.3,6.8,N
35.976,36.807,302.6,1,1,2020-06-04,1935,T,50,6.0NRT,289.4,5.6,N
36.194,37.738,305,1,1,2020-06-04,1935,T,62,6.0NRT,289.5,7.1,N
36.189,36.934,301.5,1,1,2020-06-04,1935,T,41,6.0NRT,289.5,5.1,N
36.766,40.31,309.6,1.2,1.1,2020-06-04,1935,T,78,6.0NRT,290.2,12.3,N
36.953,40.184,322.1,1.2,1.1,2020-06-04,1935,T,100,6.0NRT,286.9,26.6,N
37.233,35.72,307.2,1,1,2020-06-04,1935,T,71,6.0NRT,287.1,9.8,N
48.165,30.616,320.4,1.1,1,2020-06-04,1935,T,100,6.0NRT,284.7,23.7,N
14.852,36.301,302.7,2.2,1.4,2020-06-04,1930,T,51,6.0NRT,288,11.3,N
17.667,37.649,307,1.5,1.2,2020-06-04,1930,T,67,6.0NRT,294.4,7.8,N
28.492,49.71,317.7,3.5,1.8,2020-06-04,1930,T,94,6.0NRT,299.4,76.7,N
28.502,49.702,314.4,3.5,1.8,2020-06-04,1930,T,85,6.0NRT,299.2,59.5,N
30.158,47.408,312.7,2.5,1.5,2020-06-04,1930,T,82,6.0NRT,298.5,30.6,N
30.172,47.406,317.4,2.5,1.5,2020-06-04,1930,T,94,6.0NRT,298.2,46,N
30.166,47.427,313.8,2.6,1.5,2020-06-04,1930,T,85,6.0NRT,298.8,34.6,N
30.164,47.4,319,2.5,1.5,2020-06-04,1930,T,97,6.0NRT,298.3,52.2,N
30.205,47.396,313,2.5,1.5,2020-06-04,1930,T,83,6.0NRT,298.4,31.1,N
30.278,47.356,309,2.5,1.5,2020-06-04,1930,T,68,6.0NRT,298.2,21.4,N
30.478,47.595,315.1,2.7,1.6,2020-06-04,1930,T,88,6.0NRT,298.8,41.4,N
30.522,47.618,314.2,2.7,1.6,2020-06-04,1930,T,86,6.0NRT,298.4,39.1,N
30.52,47.591,308.6,2.7,1.6,2020-06-04,1930,T,67,6.0NRT,297.8,22.1,N
30.498,47.32,311.6,2.5,1.5,2020-06-04,1930,T,78,6.0NRT,299,27.4,N
30.49,47.314,313.1,2.5,1.5,2020-06-04,1930,T,83,6.0NRT,299.1,31.1,N
30.527,47.611,320,2.7,1.6,2020-06-04,1930,T,99,6.0NRT,298.5,61.9,N
30.561,47.333,310.5,2.5,1.5,2020-06-04,1930,T,74,6.0NRT,299.3,23.8,N
30.573,47.305,316.6,2.5,1.5,2020-06-04,1930,T,92,6.0NRT,299.2,42.1,N
30.794,49.893,316.4,3.8,1.8,2020-06-04,1930,T,91,6.0NRT,300.7,67,N
30.609,47.323,312.9,2.5,1.5,2020-06-04,1930,T,82,6.0NRT,299.5,32.7,N
30.8,49.887,314.3,3.8,1.8,2020-06-04,1930,T,86,6.0NRT,300.4,55.6,N
30.694,47.341,315.9,2.6,1.5,2020-06-04,1930,T,90,6.0NRT,298.2,40.9,N
30.692,47.314,318.5,2.5,1.5,2020-06-04,1930,T,96,6.0NRT,298.4,51,N
30.686,47.335,323.7,2.6,1.5,2020-06-04,1930,T,100,6.0NRT,298.8,73.2,N
30.684,47.308,311.4,2.5,1.5,2020-06-04,1930,T,78,6.0NRT,298.7,29.7,N
30.761,47.321,307,2.6,1.5,2020-06-04,1930,T,60,6.0NRT,296.4,22.6,N
30.998,48.126,310.2,2.9,1.6,2020-06-04,1930,T,74,6.0NRT,298.2,29.2,N
31.001,48.151,310,2.9,1.6,2020-06-04,1930,T,74,6.0NRT,298.8,28.2,N
31.022,47.281,343.8,2.6,1.5,2020-06-04,1930,T,100,6.0NRT,299.1,184.9,N
31.03,47.3,319.1,2.6,1.5,2020-06-04,1930,T,98,6.0NRT,298.2,54.8,N
31.028,47.274,329.4,2.6,1.5,2020-06-04,1930,T,100,6.0NRT,298.7,98.3,N
31.362,45.961,308.1,2.1,1.4,2020-06-04,1930,T,69,6.0NRT,296.9,17.8,N
31.681,47.445,308.2,2.7,1.6,2020-06-04,1930,T,70,6.0NRT,297.9,18.9,N
31.671,47.44,309.3,2.7,1.6,2020-06-04,1930,T,74,6.0NRT,298,21.9,N
31.728,47.434,309.3,2.7,1.6,2020-06-04,1930,T,74,6.0NRT,297.7,23.5,N
32.111,47.543,308.5,2.8,1.6,2020-06-04,1930,T,72,6.0NRT,297.2,21.4,N
32.114,47.398,308.1,2.7,1.6,2020-06-04,1930,T,70,6.0NRT,297.6,18.7,N
32.05,46.597,307.6,2.4,1.5,2020-06-04,1930,T,69,6.0NRT,296.9,19.2,N
32.489,47.219,309.7,2.6,1.6,2020-06-04,1930,T,77,6.0NRT,299.4,20.9,N
32.494,47.212,312.1,2.6,1.6,2020-06-04,1930,T,83,6.0NRT,299.4,28.9,N
-21.729,45.474,307.6,1.7,1.3,2020-06-04,1920,T,72,6.0NRT,291.7,16.7,N
-17.717,46.646,300.3,1.3,1.1,2020-06-04,1920,T,24,6.0NRT,289.2,5.8,N
-17.719,46.635,300.8,1.3,1.1,2020-06-04,1920,T,34,6.0NRT,289,6.3,N
-16.382,47.372,314.7,1.1,1.1,2020-06-04,1920,T,90,6.0NRT,292.1,14.5,N
-15.957,45.212,302.9,1.5,1.2,2020-06-04,1920,T,52,6.0NRT,292,7,N
34.449,-77.655,327.1,1,1,2020-06-04,1825,A,82,6.0NRT,299.7,18.5,D
34.448,-77.666,327.4,1,1,2020-06-04,1825,A,82,6.0NRT,299.7,18.8,D
35.173,-76.803,337.1,1,1,2020-06-04,1825,A,87,6.0NRT,301.6,28.4,D
35.172,-76.814,333.1,1,1,2020-06-04,1825,A,84,6.0NRT,305,21.9,D
35.171,-79.214,323.6,1,1,2020-06-04,1825,A,52,6.0NRT,303.1,10.7,D
35.156,-79.313,321.1,1,1,2020-06-04,1825,A,47,6.0NRT,303.3,7.5,D
35.154,-79.324,324.7,1,1,2020-06-04,1825,A,72,6.0NRT,303.3,11.8,D
35.213,-79.551,320.4,1,1,2020-06-04,1825,A,67,6.0NRT,300.7,9.5,D
34.156,-85.546,310.3,2.2,1.4,2020-06-04,1825,A,0,6.0NRT,288.8,17.8,D
36.434,-77.002,324,1,1,2020-06-04,1825,A,74,6.0NRT,296.9,14.5,D
35.956,-80.467,319.2,1.1,1,2020-06-04,1825,A,45,6.0NRT,299.3,9.7,D
35.646,-83.99,315.9,1.6,1.2,2020-06-04,1825,A,68,6.0NRT,283.9,19.3,D
35.643,-84.007,312.9,1.6,1.2,2020-06-04,1825,A,67,6.0NRT,285.4,14.2,D
47.633,-95.478,309.8,3.3,1.7,2020-06-04,1825,A,57,6.0NRT,297.9,31,D
47.63,-95.483,311.4,3.3,1.7,2020-06-04,1825,A,49,6.0NRT,297.9,33.7,D
47.213,-97.005,339,4,1.9,2020-06-04,1825,A,90,6.0NRT,301,230.4,D
18.009,-66.884,326.1,2.3,1.5,2020-06-04,1820,A,73,6.0NRT,300.3,42.4,D
18.007,-66.906,322.2,2.3,1.5,2020-06-04,1820,A,63,6.0NRT,301.8,24.5,D
18.45,-70.46,323.3,1.3,1.1,2020-06-04,1820,A,56,6.0NRT,300.8,15.1,D
18.618,-69.922,332,1.4,1.2,2020-06-04,1820,A,80,6.0NRT,303.4,25.8,D
18.77,-71.149,324.7,1.2,1.1,2020-06-04,1820,A,70,6.0NRT,307,9.3,D
18.921,-70.349,321.2,1.4,1.2,2020-06-04,1820,A,65,6.0NRT,303.7,12.2,D
18.92,-70.361,323,1.4,1.2,2020-06-04,1820,A,71,6.0NRT,303.7,15.2,D
18.22,-77.227,322.7,1.3,1.1,2020-06-04,1820,A,78,6.0NRT,290.2,22.9,D
18.259,-77.173,317.3,1.3,1.1,2020-06-04,1820,A,68,6.0NRT,290.7,14.5,D
18.257,-77.185,318,1.3,1.1,2020-06-04,1820,A,73,6.0NRT,291.6,15.3,D
18.258,-77.178,326.1,1.3,1.1,2020-06-04,1820,A,79,6.0NRT,291.5,25.9,D
18.279,-77.111,319.3,1.3,1.1,2020-06-04,1820,A,0,6.0NRT,287.6,18.1,D
18.324,-77.275,310.5,1.3,1.1,2020-06-04,1820,A,15,6.0NRT,287.4,7.8,D
19.068,-72.813,317.6,1,1,2020-06-04,1820,A,0,6.0NRT,293,8.1,D
31.862,-83.127,313.3,1.7,1.3,2020-06-04,1820,A,33,6.0NRT,293.6,12.4,D
31.859,-83.131,314.4,1.7,1.3,2020-06-04,1820,A,56,6.0NRT,294.8,14.6,D
31.826,-85.58,306.7,2.5,1.5,2020-06-04,1820,A,29,6.0NRT,289.6,10.8,D
40.621,109.753,308.7,1.1,1,2020-06-04,1850,A,75,6.0NRT,290.4,10.3,N
40.619,109.765,300.3,1.1,1,2020-06-04,1850,A,13,6.0NRT,289.8,4.7,N
39.855,98.272,310.6,2.5,1.5,2020-06-04,1850,A,80,6.0NRT,287.5,42.7,N
38.247,106.552,306,1,1,2020-06-04,1850,A,67,6.0NRT,293.9,7.5,N
26.572,101.678,307.6,1.1,1,2020-06-04,1855,A,37,6.0NRT,290.1,10.6,N
61.352,112.811,342.2,1.1,1.1,2020-06-04,1845,A,100,6.0NRT,280.5,60.6,N
58.432,107.587,306,1.4,1.2,2020-06-04,1845,A,66,6.0NRT,274.5,19.5,N
58.428,107.581,311,1.4,1.2,2020-06-04,1845,A,81,6.0NRT,274.5,25.3,N
54.135,37.548,303,1.4,1.2,2020-06-04,1940,T,52,6.0NRT,277.5,15.6,N
16.451,-98.483,342.7,1,1,2020-06-04,1955,A,80,6.0NRT,293.5,36.3,D
16.469,-98.675,320.6,1,1,2020-06-04,1955,A,45,6.0NRT,288,8.2,D
16.703,-98.902,324.4,1,1,2020-06-04,1955,A,50,6.0NRT,301,6.4,D
16.88,-99.52,333.4,1,1,2020-06-04,1955,A,80,6.0NRT,309.5,13.5,D
17.066,-99.745,340,1,1,2020-06-04,1955,A,88,6.0NRT,305.9,29,D
17.043,-100.207,320,1.1,1,2020-06-04,1955,A,49,6.0NRT,301.6,7.5,D
17.063,-100.139,332.4,1.1,1,2020-06-04,1955,A,77,6.0NRT,304.4,18.2,D
17.102,-100.06,325.1,1.1,1,2020-06-04,1955,A,50,6.0NRT,302.6,11.5,D
17.314,-99.196,322.6,1,1,2020-06-04,1955,A,39,6.0NRT,305.5,6.3,D
17.175,-100.133,338,1.1,1,2020-06-04,1955,A,86,6.0NRT,304.7,25.9,D
17.249,-100.427,330.7,1.1,1,2020-06-04,1955,A,79,6.0NRT,305.2,17,D
17.341,-100.8,342.7,1.1,1.1,2020-06-04,1955,A,90,6.0NRT,303,42.2,D
17.356,-100.984,321.7,1.2,1.1,2020-06-04,1955,A,55,6.0NRT,300.1,10.2,D
17.354,-100.996,325,1.2,1.1,2020-06-04,1955,A,69,6.0NRT,301.8,14.8,D
17.449,-100.45,328.6,1.1,1,2020-06-04,1955,A,75,6.0NRT,301.5,22.6,D
17.447,-100.46,324.5,1.1,1,2020-06-04,1955,A,68,6.0NRT,302.7,17.4,D
17.469,-100.443,349,1.1,1,2020-06-04,1955,A,94,6.0NRT,304.6,58.8,D
17.412,-100.874,327,1.2,1.1,2020-06-04,1955,A,59,6.0NRT,305.7,14.6,D
17.412,-101.023,320.8,1.2,1.1,2020-06-04,1955,A,34,6.0NRT,301.5,7.1,D
17.41,-101.034,321.8,1.2,1.1,2020-06-04,1955,A,22,6.0NRT,302.2,7.8,D
17.468,-101.044,331.8,1.2,1.1,2020-06-04,1955,A,80,6.0NRT,304.7,19.5,D
17.58,-100.38,325.8,1.1,1,2020-06-04,1955,A,65,6.0NRT,308.1,16.3,D
17.526,-101.015,322.3,1.2,1.1,2020-06-04,1955,A,47,6.0NRT,304,9.6,D
17.753,-99.664,338,1,1,2020-06-04,1955,A,57,6.0NRT,322.8,17.6,D
17.573,-100.966,346.8,1.2,1.1,2020-06-04,1955,A,92,6.0NRT,300.1,55,D
17.571,-100.978,326.3,1.2,1.1,2020-06-04,1955,A,70,6.0NRT,301.5,16.4,D
17.579,-101.199,326.9,1.2,1.1,2020-06-04,1955,A,51,6.0NRT,301.7,15.8,D
17.577,-101.21,326.1,1.2,1.1,2020-06-04,1955,A,50,6.0NRT,301.7,14.1,D
17.651,-100.93,329.8,1.2,1.1,2020-06-04,1955,A,74,6.0NRT,302,25.9,D
17.779,-100.519,330.8,1.1,1,2020-06-04,1955,A,48,6.0NRT,311.8,17,D
17.916,-99.802,342.5,1,1,2020-06-04,1955,A,87,6.0NRT,314.5,28.8,D
17.925,-99.803,333.4,1,1,2020-06-04,1955,A,74,6.0NRT,315,13.8,D
17.749,-101.412,322.8,1.2,1.1,2020-06-04,1955,A,32,6.0NRT,303.6,9.6,D
17.811,-101.147,323.7,1.2,1.1,2020-06-04,1955,A,27,6.0NRT,306.2,12.9,D
17.781,-101.404,337.8,1.2,1.1,2020-06-04,1955,A,83,6.0NRT,303.4,37.3,D
17.825,-101.183,327.7,1.2,1.1,2020-06-04,1955,A,61,6.0NRT,305.8,19,D
17.79,-101.405,331.2,1.2,1.1,2020-06-04,1955,A,74,6.0NRT,301.3,24.4,D
17.848,-101.696,334.8,1.3,1.1,2020-06-04,1955,A,79,6.0NRT,303,30.3,D
18.075,-100.887,338,1.1,1.1,2020-06-04,1955,A,81,6.0NRT,318.1,16.3,D
17.955,-101.659,325.1,1.2,1.1,2020-06-04,1955,A,35,6.0NRT,303.9,16.1,D
17.958,-101.654,326.1,1.2,1.1,2020-06-04,1955,A,53,6.0NRT,303.7,17.1,D
17.989,-101.647,337.1,1.2,1.1,2020-06-04,1955,A,81,6.0NRT,303.8,36.7,D
18.393,-99.568,335.5,1,1,2020-06-04,1955,A,50,6.0NRT,312.2,17,D
18.201,-101.138,331.7,1.2,1.1,2020-06-04,1955,A,67,6.0NRT,314.3,10.7,D
18.196,-101.171,334.2,1.2,1.1,2020-06-04,1955,A,37,6.0NRT,318.1,16.2,D
18.206,-101.173,338.2,1.2,1.1,2020-06-04,1955,A,61,6.0NRT,316.6,22.8,D
18.21,-101.206,332.5,1.2,1.1,2020-06-04,1955,A,65,6.0NRT,311.7,18.2,D
18.061,-102.158,325.5,1.3,1.1,2020-06-04,1955,A,52,6.0NRT,305.5,13.8,D
18.216,-101.202,329.7,1.2,1.1,2020-06-04,1955,A,66,6.0NRT,312.2,12.7,D
18.059,-102.164,326,1.3,1.1,2020-06-04,1955,A,52,6.0NRT,304.8,14.1,D
18.207,-101.377,323.9,1.2,1.1,2020-06-04,1955,A,30,6.0NRT,302.8,17.6,D
18.206,-101.388,324.6,1.2,1.1,2020-06-04,1955,A,46,6.0NRT,301.8,18.8,D
18.953,-96.261,325.6,1.2,1.1,2020-06-04,1955,A,71,6.0NRT,300.1,10.9,D
18.137,-102.001,402.2,1.3,1.1,2020-06-04,1955,A,100,6.0NRT,309.1,372.1,D
18.135,-102.014,354.7,1.3,1.1,2020-06-04,1955,A,96,6.0NRT,307,89.2,D
18.164,-102.405,324.6,1.4,1.2,2020-06-04,1955,A,52,6.0NRT,304.4,18.7,D
18.233,-102.61,325.3,1.4,1.2,2020-06-04,1955,A,56,6.0NRT,303.4,21.4,D
18.351,-102.888,328.8,1.5,1.2,2020-06-04,1955,A,69,6.0NRT,305.8,30.2,D
18.929,-99.309,340.1,1,1,2020-06-04,1955,A,81,6.0NRT,315.3,22.6,D
18.699,-102.519,342.2,1.4,1.2,2020-06-04,1955,A,86,6.0NRT,303.4,57.2,D
18.72,-102.523,326.9,1.4,1.2,2020-06-04,1955,A,47,6.0NRT,304.8,22.1,D
18.78,-103.427,326,1.6,1.2,2020-06-04,1955,A,56,6.0NRT,303.7,22.4,D
19.061,-101.874,328.5,1.2,1.1,2020-06-04,1955,A,63,6.0NRT,307.7,14.7,D
19.071,-101.875,346.4,1.2,1.1,2020-06-04,1955,A,90,6.0NRT,307.1,53.3,D
19.069,-101.887,368.6,1.2,1.1,2020-06-04,1955,A,100,6.0NRT,308.5,130.4,D
19.067,-101.899,327.2,1.2,1.1,2020-06-04,1955,A,55,6.0NRT,306.4,11.1,D
19.081,-101.877,338.8,1.2,1.1,2020-06-04,1955,A,83,6.0NRT,308,34.5,D
19.079,-101.889,337.9,1.2,1.1,2020-06-04,1955,A,82,6.0NRT,308.4,32.2,D
19.077,-101.9,336.7,1.2,1.1,2020-06-04,1955,A,80,6.0NRT,310.3,28.9,D
18.924,-102.84,335.3,1.4,1.2,2020-06-04,1955,A,67,6.0NRT,317.1,26.3,D
19.337,-100.527,334.6,1.1,1,2020-06-04,1955,A,79,6.0NRT,315,15.8,D
19.43,-100.956,330.6,1.1,1,2020-06-04,1955,A,68,6.0NRT,316.4,11.3,D
19.187,-103.544,327.9,1.6,1.2,2020-06-04,1955,A,59,6.0NRT,302.5,18.8,D
19.666,-101.151,334.8,1.1,1.1,2020-06-04,1955,A,81,6.0NRT,314.7,16.3,D
19.41,-103.186,331.6,1.5,1.2,2020-06-04,1955,A,78,6.0NRT,311.7,24.8,D
19.549,-102.604,329,1.3,1.1,2020-06-04,1955,A,71,6.0NRT,310.8,15.5,D
19.326,-104.073,327.5,1.7,1.3,2020-06-04,1955,A,64,6.0NRT,299.2,35.8,D
19.324,-104.088,320.5,1.7,1.3,2020-06-04,1955,A,34,6.0NRT,301,18,D
50.775,-95.656,399.6,2.6,1.6,2020-06-04,1830,A,75,6.0NRT,291.8,999.1,D
50.766,-95.691,354.3,2.6,1.6,2020-06-04,1830,A,85,6.0NRT,285.3,271.4,D
-16.859,25.622,304.6,1,1,2020-06-04,2100,T,61,6.0NRT,288,7,N
-16.86,25.612,303.5,1,1,2020-06-04,2100,T,56,6.0NRT,288,6.6,N
-14.487,26.773,306,1.1,1.1,2020-06-04,2100,T,67,6.0NRT,285.4,11.2,N
-14.477,26.772,323.7,1.1,1.1,2020-06-04,2100,T,100,6.0NRT,285.9,28.9,N
-14.421,26.052,303,1.1,1,2020-06-04,2100,T,53,6.0NRT,286,8,N
-13.358,28.105,300.2,1.4,1.2,2020-06-04,2100,T,22,6.0NRT,286.3,9.7,N
-12.077,26.399,317.6,1.2,1.1,2020-06-04,2100,T,95,6.0NRT,288.4,21.9,N
-12.079,26.388,302.7,1.2,1.1,2020-06-04,2100,T,51,6.0NRT,285.5,8.7,N
-9.867,24.096,315.3,1,1,2020-06-04,2100,T,91,6.0NRT,288.6,15.1,N
-9.869,24.086,301.2,1,1,2020-06-04,2100,T,38,6.0NRT,288.1,5.3,N
-9.248,26.648,301.6,1.3,1.1,2020-06-04,2100,T,43,6.0NRT,290.3,6.4,N
-10.169,18.186,304.6,1.8,1.3,2020-06-04,2100,T,61,6.0NRT,285.8,17.9,N
-9.035,22.714,303.6,1,1,2020-06-04,2100,T,56,6.0NRT,288.7,6.3,N
-9.5,17.707,301.3,1.9,1.3,2020-06-04,2100,T,40,6.0NRT,290.5,13,N
-8.638,23.751,321.3,1,1,2020-06-04,2100,T,100,6.0NRT,284.7,21.2,N
-8.629,23.75,304.5,1,1,2020-06-04,2100,T,57,6.0NRT,287.5,7.7,N
-8.762,22.564,308.7,1,1,2020-06-04,2100,T,75,6.0NRT,287.1,10.2,N
-8.313,25.102,306.9,1.1,1.1,2020-06-04,2100,T,42,6.0NRT,285.6,9.2,N
-8.304,25.101,335.4,1.1,1.1,2020-06-04,2100,T,100,6.0NRT,290.1,41.5,N
-8.305,25.091,318.5,1.1,1.1,2020-06-04,2100,T,61,6.0NRT,287.1,18,N
-8.296,25.089,331,1.1,1.1,2020-06-04,2100,T,100,6.0NRT,289.5,34,N
-8.297,25.079,317.6,1.1,1.1,2020-06-04,2100,T,75,6.0NRT,286.6,17.3,N
-8.286,25.088,307.2,1.1,1.1,2020-06-04,2100,T,35,6.0NRT,287.9,8.6,N
-8.288,25.078,316.1,1.1,1.1,2020-06-04,2100,T,92,6.0NRT,287,16.7,N
-8.423,23.396,300,1,1,2020-06-04,2100,T,9,6.0NRT,289,4.4,N
-8.401,23.285,321.6,1,1,2020-06-04,2100,T,100,6.0NRT,289.3,20,N
-8.403,23.276,305.1,1,1,2020-06-04,2100,T,63,6.0NRT,288.7,7,N
-8.403,22.366,307.5,1,1,2020-06-04,2100,T,72,6.0NRT,289.9,8.6,N
-8.44,21.378,302.6,1.1,1,2020-06-04,2100,T,50,6.0NRT,267.4,9.3,N
-8.158,23.255,300.8,1,1,2020-06-04,2100,T,34,6.0NRT,289.4,4.7,N
-7.891,24.906,301.3,1.1,1,2020-06-04,2100,T,39,6.0NRT,288.9,5.8,N
-8.089,23.414,304.2,1,1,2020-06-04,2100,T,59,6.0NRT,289,6.6,N
-8.225,22.328,303.9,1,1,2020-06-04,2100,T,57,6.0NRT,291,6,N
-8.153,21.983,300.8,1,1,2020-06-04,2100,T,33,6.0NRT,289.9,4.6,N
-7.748,24.563,318,1.1,1,2020-06-04,2100,T,96,6.0NRT,290,19.2,N
-7.749,24.553,328,1.1,1,2020-06-04,2100,T,100,6.0NRT,290.7,30.3,N
-7.739,24.561,312.8,1.1,1,2020-06-04,2100,T,76,6.0NRT,286.2,14.8,N
-7.74,24.552,332.1,1.1,1,2020-06-04,2100,T,100,6.0NRT,286.5,36.4,N
-7.82,23.043,311.5,1,1,2020-06-04,2100,T,83,6.0NRT,288.9,11.5,N
-7.821,23.034,310.6,1,1,2020-06-04,2100,T,81,6.0NRT,289.3,10.8,N
-7.778,23.206,310.9,1,1,2020-06-04,2100,T,81,6.0NRT,289.1,11,N
-7.879,22.495,315.6,1,1,2020-06-04,2100,T,92,6.0NRT,289.7,15,N
-8.098,20.298,301.1,1.2,1.1,2020-06-04,2100,T,8,6.0NRT,274.7,7.9,N
-8.088,20.29,325.9,1.2,1.1,2020-06-04,2100,T,90,6.0NRT,279.8,32.3,N
-7.698,22.93,315.3,1,1,2020-06-04,2100,T,88,6.0NRT,289.4,13.2,N
-7.699,22.921,313.7,1,1,2020-06-04,2100,T,83,6.0NRT,290.2,12,N
-7.755,22.525,305.5,1,1,2020-06-04,2100,T,64,6.0NRT,280.8,8.3,N
-8.068,20.288,308.6,1.2,1.1,2020-06-04,2100,T,48,6.0NRT,281.2,12.2,N
-7.689,22.929,308.3,1,1,2020-06-04,2100,T,74,6.0NRT,288.8,8.7,N
-7.69,22.92,305.3,1,1,2020-06-04,2100,T,64,6.0NRT,289,7,N
-7.691,22.911,303.4,1,1,2020-06-04,2100,T,45,6.0NRT,289.1,5.4,N
-7.512,23.903,320.7,1,1,2020-06-04,2100,T,100,6.0NRT,287.1,19.7,N
-7.513,23.894,300.1,1,1,2020-06-04,2100,T,14,6.0NRT,286.4,4,N
-7.618,22.849,300.9,1,1,2020-06-04,2100,T,35,6.0NRT,290.1,4.3,N
-7.29,24.681,302.8,1.1,1,2020-06-04,2100,T,52,6.0NRT,289.8,5.9,N
-7.291,24.671,308.4,1.1,1,2020-06-04,2100,T,75,6.0NRT,290.2,9.7,N
-7.47,23.427,308.8,1,1,2020-06-04,2100,T,75,6.0NRT,277.9,11.7,N
-7.42,23.138,310.8,1,1,2020-06-04,2100,T,81,6.0NRT,290.8,10.6,N
-7.395,23.18,301.9,1,1,2020-06-04,2100,T,38,6.0NRT,287,5.6,N
-7.397,23.171,329.6,1,1,2020-06-04,2100,T,100,6.0NRT,287,29.9,N
-7.398,23.162,300.5,1,1,2020-06-04,2100,T,8,6.0NRT,288,4.8,N
-7.062,25.273,305.4,1.2,1.1,2020-06-04,2100,T,64,6.0NRT,289.6,8.6,N
-7.054,25.261,302.1,1.2,1.1,2020-06-04,2100,T,42,6.0NRT,289.8,5.9,N
-7.458,22.483,302.1,1,1,2020-06-04,2100,T,45,6.0NRT,291,4.5,N
-7.459,22.474,304.9,1,1,2020-06-04,2100,T,62,6.0NRT,291.3,6,N
-7.37,22.84,313.1,1,1,2020-06-04,2100,T,86,6.0NRT,291.3,11.9,N
-7.371,22.831,303.6,1,1,2020-06-04,2100,T,56,6.0NRT,291.1,5.7,N
-7.127,24.466,314.1,1.1,1,2020-06-04,2100,T,88,6.0NRT,289.6,13.8,N
-6.87,26.014,300.6,1.3,1.1,2020-06-04,2100,T,31,6.0NRT,289.7,7.1,N
-7.052,24.785,303.7,1.1,1.1,2020-06-04,2100,T,56,6.0NRT,290,6.8,N
-7.092,24.51,301.6,1.1,1,2020-06-04,2100,T,43,6.0NRT,290.8,4.3,N
-6.87,24.837,311.7,1.1,1.1,2020-06-04,2100,T,83,6.0NRT,293.5,11.9,N
-7.055,22.73,312.4,1,1,2020-06-04,2100,T,85,6.0NRT,287.6,11.8,N
-7.728,17.614,312.5,1.8,1.3,2020-06-04,2100,T,85,6.0NRT,289.2,28.5,N
-8.063,14.806,309.4,3.1,1.7,2020-06-04,2100,T,77,6.0NRT,286.3,47.4,N
-7.734,17.608,313.6,1.8,1.3,2020-06-04,2100,T,87,6.0NRT,289.3,30.2,N
-7.122,21.799,305.6,1,1,2020-06-04,2100,T,65,6.0NRT,291.8,6.6,N
